site,date,start_hour,peak_wind_speed
2984,2019-11-01,3,3.6
2984,2019-11-01,4,2.7
2984,2019-11-01,5,3.3
2984,2019-11-01,6,5.0
2984,2019-11-01,7,5.7
2984,2019-11-01,8,5.6
2984,2019-11-01,9,5.5
2984,2019-11-01,10,5.8
2984,2019-11-01,11,6.3
2984,2019-11-01,12,4.7
2984,2019-11-01,13,5.5
2984,2019-11-01,14,5.5
2984,2019-11-01,15,4.5
2984,2019-11-01,16,3.7
2984,2019-11-01,17,2.1
2984,2019-11-01,18,1.3
2984,2019-11-01,19,1.6
2984,2019-11-01,20,2.1
2984,2019-11-01,21,2.3
2984,2019-11-01,22,2.7
2984,2019-11-01,23,2.6
2984,2019-11-02,0,2.4
2984,2019-11-02,1,2.7
2984,2019-11-02,2,3.0
2984,2019-11-02,3,3.2
2984,2019-11-02,4,3.1
2984,2019-11-02,5,3.5
2984,2019-11-02,6,3.5
2984,2019-11-02,7,2.8
2984,2019-11-02,8,6.1
2984,2019-11-02,9,5.2
2984,2019-11-02,10,5.7
2984,2019-11-02,11,5.3
2984,2019-11-02,12,4.8
2984,2019-11-02,13,5.1
2984,2019-11-02,14,5.0
2984,2019-11-02,15,3.4
2984,2019-11-02,16,2.4
2984,2019-11-02,17,1.7
2984,2019-11-02,18,2.1
2984,2019-11-02,19,2.4
2984,2019-11-02,20,1.9
2984,2019-11-02,21,2.1
2984,2019-11-02,22,2.9
2984,2019-11-02,23,3.0
2984,2021-01-14,0,3.1
2984,2021-01-14,1,4.6
2984,2021-01-14,2,5.9
2984,2021-01-14,3,6.9
2984,2021-01-14,4,5.1
2984,2021-01-14,5,9.5
2984,2021-01-14,6,9.7
2984,2021-01-14,7,7.4
2984,2021-01-14,8,10.7
2984,2021-01-14,9,8.5
2984,2021-01-14,10,8.4
2984,2021-01-14,11,9.8
2984,2021-01-14,12,11.3
2984,2021-01-14,13,9.7
2984,2021-01-14,14,8.8
2984,2021-01-14,15,7.6
2984,2021-01-14,16,7.8
2984,2021-01-14,17,6.9
2984,2021-01-14,18,7.0
2984,2021-01-14,19,7.9
2984,2021-01-14,20,7.3
2984,2021-01-14,21,7.1
2984,2021-01-14,22,7.5
2984,2021-01-14,23,6.1
2984,2021-01-15,0,6.3
2984,2021-01-15,1,6.3
2984,2021-01-15,2,4.8
2984,2021-01-15,3,4.7
2984,2021-01-15,4,6.7
2984,2021-01-15,5,9.3
2984,2021-01-15,6,8.6
2984,2021-01-15,7,10.5
2984,2021-01-15,8,9.8
2984,2021-01-15,9,8.7
2984,2021-01-15,10,8.8
2984,2021-01-15,11,9.6
2984,2021-01-15,12,10.9
2984,2021-01-15,13,8.4
2984,2021-01-15,14,8.8
2984,2021-01-15,15,8.3
2984,2021-01-15,16,3.5
2984,2021-01-15,17,2.3
2984,2021-01-15,18,1.7
2984,2021-01-15,19,2.4
2984,2021-01-15,20,2.4
2984,2021-01-15,21,2.9
2984,2021-01-15,22,2.6
2984,2021-01-15,23,3.0
2991,2018-11-15,0,4.2
2991,2018-11-15,1,4.2
2991,2018-11-15,2,4.8
2991,2018-11-15,3,4.4
2991,2018-11-15,4,3.7
2991,2018-11-15,5,4.3
2991,2018-11-15,6,4.4
2991,2018-11-15,7,4.0
2991,2018-11-15,8,3.8
2991,2018-11-15,9,3.8
2991,2018-11-15,10,4.3
2991,2018-11-15,11,4.8
2991,2018-11-15,12,6.7
2991,2018-11-15,13,5.2
2991,2018-11-15,14,5.3
2991,2018-11-15,15,6.4
2991,2018-11-15,16,3.8
2991,2018-11-15,17,2.1
2991,2018-11-15,18,2.6
2991,2018-11-15,19,2.9
2991,2018-11-15,20,3.3
2991,2018-11-15,21,4.5
2991,2018-11-15,22,4.5
2991,2018-11-15,23,5.3
2991,2018-11-16,0,5.3
2991,2018-11-16,1,5.4
2991,2018-11-16,2,3.2
2991,2018-11-16,3,3.3
2991,2018-11-16,4,4.6
2991,2018-11-16,5,5.3
2991,2018-11-16,6,5.3
2991,2018-11-16,7,5.8
2991,2018-11-16,8,4.5
2991,2018-11-16,9,2.7
2991,2018-11-16,10,1.9
2991,2018-11-16,11,3.2
2991,2018-11-16,12,3.4
2991,2018-11-16,13,4.1
2991,2018-11-16,14,4.9
2991,2018-11-16,15,3.4
2991,2018-11-16,16,3.2
2991,2018-11-16,17,2.0
2991,2018-11-16,18,1.5
2991,2018-11-16,19,1.8
2991,2018-11-16,20,2.3
2991,2018-11-16,21,3.3
2991,2018-11-16,22,3.5
2991,2018-11-16,23,3.6
2991,2018-11-17,0,3.3
2991,2018-11-17,1,3.7
2991,2018-11-17,2,3.5
2991,2018-11-17,3,3.0
2991,2018-11-17,4,4.3
2991,2018-11-17,5,4.7
2991,2018-11-17,6,4.7
2991,2018-11-17,7,5.7
2991,2018-11-17,8,4.6
2991,2018-11-17,9,3.7
2991,2018-11-17,10,3.1
2991,2018-11-17,11,3.2
2991,2018-11-17,12,4.5
2991,2018-11-17,13,3.8
2991,2018-11-17,14,3.5
2991,2018-11-17,15,3.9
2991,2018-11-17,16,3.6
2991,2018-11-17,17,1.1
2991,2018-11-17,18,2.1
2991,2018-11-17,19,2.6
2991,2018-11-17,20,1.5
2991,2018-11-17,21,2.7
2991,2018-11-17,22,3.2
2991,2018-11-17,23,2.2
2991,2018-11-18,0,2.9
2991,2018-11-18,1,2.8
2991,2018-11-18,2,2.6
2991,2018-11-18,3,3.3
2991,2018-11-18,4,2.5
2991,2018-11-18,5,2.8
2991,2018-11-18,6,3.6
2991,2018-11-18,7,4.1
2991,2018-11-18,8,4.3
2991,2018-11-18,9,3.0
2991,2018-11-18,10,3.7
2991,2018-11-18,11,4.1
2991,2018-11-18,12,3.8
2991,2018-11-18,13,3.5
2991,2018-11-18,14,3.5
2991,2018-11-18,15,3.4
2991,2018-11-18,16,2.6
2991,2018-11-18,17,2.6
2991,2018-11-18,18,1.9
2991,2018-11-18,19,1.8
2991,2018-11-18,20,2.3
2991,2018-11-18,21,2.8
2991,2018-11-18,22,2.9
2991,2018-11-18,23,3.1
2991,2018-11-19,0,3.4
2991,2018-11-19,1,3.1
2991,2018-11-19,2,3.3
2991,2018-11-19,3,2.9
2991,2018-11-19,4,2.2
2991,2018-11-19,5,3.3
2991,2018-11-19,6,2.2
2991,2018-11-19,7,2.6
2991,2018-11-19,8,2.1
2991,2018-11-19,9,2.6
2991,2018-11-19,10,4.1
2991,2018-11-19,11,3.6
2991,2018-11-19,12,4.2
2991,2018-11-19,13,4.0
2991,2018-11-19,14,3.2
2991,2018-11-19,15,1.6
2991,2018-11-19,16,1.3
2991,2018-11-19,17,1.8
2991,2018-11-19,18,1.5
2991,2018-11-19,19,1.3
2991,2018-11-19,20,1.5
2991,2018-11-19,21,1.7
2991,2018-11-19,22,2.0
2991,2018-11-19,23,2.3
2991,2018-11-20,0,3.6
2991,2018-11-20,1,2.9
2991,2018-11-20,2,5.2
2991,2018-11-20,3,4.2
2991,2018-11-20,4,2.7
2991,2018-11-20,5,2.4
2991,2018-11-20,6,2.9
2991,2018-11-20,7,2.5
2991,2018-11-20,8,2.0
2991,2018-11-20,9,1.2
2991,2018-11-20,10,2.6
2991,2018-11-20,11,3.1
2991,2018-11-20,12,3.7
2991,2018-11-20,13,5.2
2991,2018-11-20,14,5.2
2991,2018-11-20,15,4.6
2991,2018-11-20,16,3.1
2991,2018-11-20,17,1.8
2991,2018-11-20,18,1.8
2991,2018-11-20,19,1.6
2991,2018-11-20,20,3.5
2991,2018-11-20,21,3.1
2991,2018-11-20,22,3.4
2991,2018-11-20,23,3.2
2991,2018-11-21,0,3.5
2991,2018-11-21,1,3.6
2991,2018-11-21,2,4.6
2991,2018-11-21,3,4.1
2991,2018-11-21,4,5.7
2991,2018-11-21,5,5.4
2991,2018-11-21,6,5.4
2991,2018-11-21,7,5.8
2991,2018-11-21,8,6.2
2991,2018-11-21,9,4.3
2991,2018-11-21,10,2.3
2991,2018-11-21,11,3.0
2991,2018-11-21,12,3.9
2991,2018-11-21,13,4.4
2991,2018-11-21,14,4.6
2991,2018-11-21,15,3.9
2991,2018-11-21,16,2.8
2991,2018-11-21,17,2.6
2991,2018-11-21,18,1.6
2991,2018-11-21,19,2.0
2991,2018-11-21,20,1.6
2991,2018-11-21,21,2.2
2991,2018-11-21,22,2.5
2991,2018-11-21,23,1.8
2991,2018-11-22,0,1.8
2991,2018-11-22,1,1.6
2991,2018-11-22,2,1.2
2991,2018-11-22,3,1.5
2991,2018-11-22,4,1.7
2991,2018-11-22,5,1.7
2991,2018-11-22,6,2.5
2991,2018-11-22,7,3.0
2991,2018-11-22,8,3.0
2991,2018-11-22,9,2.4
2991,2018-11-22,10,5.4
2991,2018-11-22,11,6.6
2991,2018-11-22,12,7.4
2991,2018-11-22,13,8.0
2991,2018-11-22,14,7.8
2991,2018-11-22,15,7.5
2991,2018-11-22,16,6.4
2991,2018-11-22,17,3.8
2991,2018-11-22,18,3.2
2991,2018-11-22,19,2.9
2991,2018-11-22,20,3.0
2991,2018-11-22,21,2.9
2991,2018-11-22,22,3.0
2991,2018-11-22,23,3.3
2991,2018-11-23,0,3.1
2991,2018-11-23,1,2.8
2991,2018-11-23,2,3.3
2991,2018-11-23,3,3.2
2991,2018-11-23,4,3.9
2991,2018-11-23,5,4.6
2991,2018-11-23,6,4.9
2991,2018-11-23,7,4.5
2991,2018-11-23,8,4.9
2991,2018-11-23,9,3.7
2991,2018-11-23,10,2.2
2991,2018-11-23,11,2.9
2991,2018-11-23,12,6.3
2991,2018-11-23,13,7.9
2991,2018-11-23,14,8.8
2991,2018-11-23,15,7.9
2991,2018-11-23,16,6.1
2991,2018-11-23,17,4.4
2991,2018-11-23,18,3.6
2991,2018-11-23,19,2.7
2991,2018-11-23,20,2.8
2991,2018-11-23,21,2.6
2991,2018-11-23,22,2.8
2991,2018-11-23,23,2.3
2991,2018-11-24,0,2.3
2991,2018-11-24,1,2.8
2991,2018-11-24,2,3.2
2991,2018-11-24,3,3.3
2991,2018-11-24,4,3.1
2991,2018-11-24,5,3.7
2991,2018-11-24,6,4.3
2991,2018-11-24,7,4.3
2991,2018-11-24,8,2.9
2991,2018-11-24,9,2.3
2991,2018-11-24,10,2.7
2991,2018-11-24,11,3.8
2991,2018-11-24,12,2.7
2991,2018-11-24,13,3.8
2991,2018-11-24,14,3.8
2991,2018-11-24,15,4.6
2991,2018-11-24,16,4.3
2991,2018-11-24,17,3.5
2991,2018-11-24,18,3.4
2991,2018-11-24,19,2.1
2991,2018-11-24,20,3.3
2991,2018-11-24,21,3.4
2991,2018-11-24,22,3.1
2991,2018-11-24,23,3.4
2991,2018-11-25,0,2.9
2991,2018-11-25,1,2.7
2991,2018-11-25,2,3.3
2991,2018-11-25,3,3.5
2991,2018-11-25,4,3.0
2991,2018-11-25,5,4.2
2991,2018-11-25,6,3.1
2991,2018-11-25,7,3.6
2991,2018-11-25,8,1.9
2991,2018-11-25,9,2.0
2991,2018-11-25,10,2.4
2991,2018-11-25,11,3.4
2991,2018-11-25,12,4.6
2991,2018-11-25,13,4.4
2991,2018-11-25,14,5.1
2991,2018-11-25,15,5.2
2991,2018-11-25,16,2.7
2991,2018-11-25,17,2.1
2991,2018-11-25,18,2.3
2991,2018-11-25,19,2.3
2991,2018-11-25,20,2.7
2991,2018-11-25,21,3.0
2991,2018-11-25,22,2.3
2991,2018-11-25,23,3.5
2991,2018-11-26,0,2.1
2991,2018-11-26,1,1.8
2991,2018-11-26,2,2.4
2991,2018-11-26,3,2.9
2991,2018-11-26,4,2.4
2991,2018-11-26,5,2.0
2991,2018-11-26,6,3.2
2991,2018-11-26,7,2.8
2991,2018-11-26,8,4.8
2991,2018-11-26,9,7.5
2991,2018-11-26,10,10.0
2991,2018-11-26,11,8.8
2991,2018-11-26,12,9.0
2991,2018-11-26,13,8.3
2991,2018-11-26,14,4.6
2991,2018-11-26,15,4.6
2991,2018-11-26,16,3.4
2991,2018-11-26,17,2.6
2991,2018-11-26,18,2.5
2991,2018-11-26,19,2.5
2991,2018-11-26,20,2.6
2991,2018-11-26,21,2.2
2991,2018-11-26,22,3.0
2991,2018-11-26,23,4.3
2991,2018-11-27,0,4.9
2991,2018-11-27,1,5.1
2991,2018-11-27,2,5.1
2991,2018-11-27,3,3.8
2991,2018-11-27,4,4.1
2991,2018-11-27,5,4.0
2991,2018-11-27,6,4.7
2991,2018-11-27,7,5.4
2991,2018-11-27,8,4.7
2991,2018-11-27,9,4.6
2991,2018-11-27,10,2.8
2991,2018-11-27,11,5.3
2991,2018-11-27,12,5.8
2991,2018-11-27,13,5.2
2991,2018-11-27,14,5.0
2991,2018-11-27,15,3.9
2991,2018-11-27,16,3.2
2991,2018-11-27,17,2.7
2991,2018-11-27,18,2.5
2991,2018-11-27,19,1.6
2991,2018-11-27,20,2.2
2991,2018-11-27,21,2.2
2991,2018-11-27,22,2.5
2991,2018-11-27,23,2.5
2991,2018-11-28,0,2.9
2991,2018-11-28,1,2.5
2991,2018-11-28,2,3.6
2991,2018-11-28,3,4.2
2991,2018-11-28,4,3.3
2991,2018-11-28,5,4.1
2991,2018-11-28,6,3.7
2991,2018-11-28,7,4.3
2991,2018-11-28,8,4.2
2991,2018-11-28,9,2.5
2991,2018-11-28,10,2.5
2991,2018-11-28,11,3.3
2991,2018-11-28,12,4.4
2991,2018-11-28,13,5.1
2991,2018-11-28,14,3.5
2991,2018-11-28,15,2.2
2991,2018-11-28,16,2.0
2991,2018-11-28,17,1.5
2991,2018-11-28,18,1.9
2991,2018-11-28,19,1.5
2991,2018-11-28,20,2.4
2991,2018-11-28,21,1.2
2991,2018-11-28,22,1.5
2991,2018-11-28,23,2.0
2991,2018-11-29,0,3.6
2991,2018-11-29,1,3.8
2991,2018-11-29,2,4.2
2991,2018-11-29,3,7.2
2991,2018-11-29,4,8.7
2991,2018-11-29,5,9.9
2991,2018-11-29,6,6.6
2991,2018-11-29,7,6.8
2991,2018-11-29,8,7.1
2991,2018-11-29,9,8.4
2991,2018-11-29,10,8.5
2991,2018-11-29,11,9.7
2991,2018-11-29,12,9.9
2991,2018-11-29,13,10.8
2991,2018-11-29,14,10.3
2991,2018-11-29,15,12.1
2991,2018-11-29,16,3.4
2991,2018-11-29,17,5.7
2991,2018-11-29,18,7.4
2991,2018-11-29,19,6.5
2991,2018-11-29,20,5.2
2991,2018-11-29,21,4.3
2991,2018-11-29,22,3.3
2991,2018-11-29,23,3.9
2991,2018-11-30,0,6.2
2991,2018-11-30,1,7.4
2991,2018-11-30,2,3.8
2991,2018-11-30,3,3.8
2991,2018-11-30,4,4.4
2991,2018-11-30,5,3.6
2991,2018-11-30,6,3.2
2991,2018-11-30,7,4.8
2991,2018-11-30,8,3.6
2991,2018-11-30,9,2.6
2991,2018-11-30,10,2.6
2991,2018-11-30,11,2.7
2991,2018-11-30,12,6.8
2991,2018-11-30,13,7.1
2991,2018-11-30,14,7.2
2991,2018-11-30,15,7.6
2991,2018-11-30,16,5.2
2991,2018-11-30,17,2.4
2991,2018-11-30,18,3.3
2991,2018-11-30,19,2.3
2991,2018-11-30,20,2.6
2991,2018-11-30,21,2.5
2991,2018-11-30,22,2.3
2991,2018-11-30,23,2.9
2991,2018-12-01,0,3.1
2991,2018-12-01,1,4.0
2991,2018-12-01,2,2.9
2991,2018-12-01,3,3.2
2991,2018-12-01,4,3.2
2991,2018-12-01,5,4.5
2991,2018-12-01,6,3.9
2991,2018-12-01,7,4.6
2991,2018-12-01,8,4.7
2991,2018-12-01,9,4.0
2991,2018-12-01,10,2.5
2991,2018-12-01,11,3.7
2991,2018-12-01,12,5.1
2991,2018-12-01,13,8.0
2991,2018-12-01,14,11.0
2991,2018-12-01,15,9.4
2991,2018-12-01,16,9.6
2991,2018-12-01,17,8.2
2991,2018-12-01,18,9.5
2991,2018-12-01,19,8.0
2991,2018-12-01,20,4.7
2991,2018-12-01,21,5.3
2991,2018-12-01,22,5.7
2991,2018-12-01,23,5.6
2991,2018-12-02,0,2.6
2991,2018-12-02,1,2.6
2991,2018-12-02,2,2.7
2991,2018-12-02,3,3.3
2991,2018-12-02,4,2.9
2991,2018-12-02,5,3.1
2991,2018-12-02,6,3.9
2991,2018-12-02,7,4.4
2991,2018-12-02,8,3.5
2991,2018-12-02,9,3.2
2991,2018-12-02,10,2.0
2991,2018-12-02,11,2.1
2991,2018-12-02,12,3.5
2991,2018-12-02,13,4.5
2991,2018-12-02,14,5.4
2991,2018-12-02,15,5.9
2991,2018-12-02,16,4.2
2991,2018-12-02,17,3.0
2991,2018-12-02,18,2.1
2991,2018-12-02,19,3.0
2991,2018-12-02,20,2.7
2991,2018-12-02,21,4.0
2991,2018-12-02,22,3.8
2991,2018-12-02,23,3.5
2991,2018-12-03,0,4.1
2991,2018-12-03,1,4.2
2991,2018-12-03,2,3.9
2991,2018-12-03,3,3.3
2991,2018-12-03,4,3.7
2991,2018-12-03,5,3.9
2991,2018-12-03,6,3.1
2991,2018-12-03,7,4.1
2991,2018-12-03,8,4.4
2991,2018-12-03,9,3.0
2991,2018-12-03,10,5.0
2991,2018-12-03,11,4.6
2991,2018-12-03,12,5.3
2991,2018-12-03,13,4.8
2991,2018-12-03,14,4.0
2991,2018-12-03,15,4.5
2991,2018-12-03,16,3.6
2991,2018-12-03,17,2.0
2991,2018-12-03,18,2.5
2991,2018-12-03,19,2.4
2991,2018-12-03,20,3.1
2991,2018-12-03,21,4.0
2991,2018-12-03,22,2.2
2991,2018-12-03,23,1.6
2991,2018-12-04,0,1.5
2991,2018-12-04,1,1.6
2991,2018-12-04,2,2.6
2991,2018-12-04,3,2.1
2991,2018-12-04,4,3.0
2991,2018-12-04,5,1.7
2991,2018-12-04,6,5.0
2991,2018-12-04,7,6.1
2991,2018-12-04,8,8.6
2991,2018-12-04,9,9.4
2991,2018-12-04,10,9.6
2991,2018-12-04,11,10.3
2991,2018-12-04,12,9.4
2991,2018-12-04,13,8.9
2991,2018-12-04,14,10.2
2991,2018-12-04,15,8.6
2991,2018-12-04,16,6.8
2991,2018-12-04,17,3.8
2991,2018-12-04,18,4.6
2991,2018-12-04,19,5.5
2991,2018-12-04,20,2.9
2991,2018-12-04,21,5.1
2991,2018-12-04,22,5.7
2991,2018-12-04,23,6.4
2991,2018-12-05,0,6.8
2991,2018-12-05,1,5.1
2991,2018-12-05,2,5.1
2991,2018-12-05,3,5.1
2991,2018-12-05,4,4.5
2991,2018-12-05,5,4.2
2991,2018-12-05,6,4.3
2991,2018-12-05,7,4.7
2991,2018-12-05,8,8.0
2991,2018-12-05,9,7.8
2991,2018-12-05,10,7.7
2991,2018-12-05,11,8.4
2991,2018-12-05,12,8.8
2991,2018-12-05,13,8.8
2991,2018-12-05,14,6.0
2991,2018-12-05,15,4.9
2991,2018-12-05,16,5.4
2991,2018-12-05,17,6.1
2991,2018-12-05,18,4.3
2991,2018-12-05,19,4.8
2991,2018-12-05,20,4.7
2991,2018-12-05,21,4.8
2991,2018-12-05,22,5.4
2991,2018-12-05,23,5.0
2991,2018-12-06,0,5.2
2991,2018-12-06,1,5.9
2991,2018-12-06,2,5.7
2991,2018-12-06,3,4.7
2991,2018-12-06,4,5.4
2991,2018-12-06,5,4.7
2991,2018-12-06,6,3.7
2991,2018-12-06,7,4.9
2991,2018-12-06,8,5.6
2991,2018-12-06,9,6.1
2991,2018-12-06,10,9.5
2991,2018-12-06,11,9.9
2991,2018-12-06,12,7.4
2991,2018-12-06,13,8.3
2991,2018-12-06,14,9.4
2991,2018-12-06,15,5.5
2991,2018-12-06,16,5.2
2991,2018-12-06,17,4.7
2991,2018-12-06,18,6.1
2991,2018-12-06,19,3.2
2991,2018-12-06,20,3.2
2991,2018-12-06,21,1.5
2991,2018-12-06,22,2.1
2991,2018-12-06,23,3.4
2991,2018-12-07,0,4.9
2991,2018-12-07,1,4.7
2991,2018-12-07,2,2.9
2991,2018-12-07,3,2.7
2991,2018-12-07,4,2.9
2991,2018-12-07,5,3.1
2991,2018-12-07,6,2.9
2991,2018-12-07,7,2.9
2991,2018-12-07,8,4.0
2991,2018-12-07,9,4.5
2991,2018-12-07,10,5.4
2991,2018-12-07,11,4.6
2991,2018-12-07,12,5.4
2991,2018-12-07,13,4.0
2991,2018-12-07,14,4.9
2991,2018-12-07,15,4.8
2991,2018-12-07,16,3.7
2991,2018-12-07,17,2.6
2991,2018-12-07,18,1.8
2991,2018-12-07,19,2.0
2991,2018-12-07,20,2.2
2991,2018-12-07,21,4.3
2991,2018-12-07,22,3.8
2991,2018-12-07,23,4.6
2991,2018-12-08,0,4.6
2991,2018-12-08,1,3.3
2991,2018-12-08,2,3.5
2991,2018-12-08,3,3.4
2991,2018-12-08,4,4.1
2991,2018-12-08,5,3.6
2991,2018-12-08,6,4.1
2991,2018-12-08,7,4.6
2991,2018-12-08,8,4.5
2991,2018-12-08,9,4.6
2991,2018-12-08,10,3.7
2991,2018-12-08,11,3.2
2991,2018-12-08,12,4.3
2991,2018-12-08,13,4.7
2991,2018-12-08,14,4.2
2991,2018-12-08,15,3.7
2991,2018-12-08,16,3.0
2991,2018-12-08,17,1.7
2991,2018-12-08,18,2.2
2991,2018-12-08,19,2.7
2991,2018-12-08,20,3.4
2991,2018-12-08,21,3.7
2991,2018-12-08,22,2.8
2991,2018-12-08,23,3.1
2991,2018-12-09,0,4.9
2991,2018-12-09,1,3.7
2991,2018-12-09,2,3.1
2991,2018-12-09,3,2.9
2991,2018-12-09,4,3.7
2991,2018-12-09,5,3.3
2991,2018-12-09,6,4.4
2991,2018-12-09,7,4.7
2991,2018-12-09,8,5.3
2991,2018-12-09,9,4.1
2991,2018-12-09,10,6.2
2991,2018-12-09,11,5.5
2991,2018-12-09,12,3.9
2991,2018-12-09,13,3.5
2991,2018-12-09,14,4.1
2991,2018-12-09,15,3.4
2991,2018-12-09,16,3.0
2991,2018-12-09,17,2.0
2991,2018-12-09,18,1.6
2991,2018-12-09,19,1.8
2991,2018-12-09,20,3.8
2991,2018-12-09,21,3.6
2991,2018-12-09,22,2.5
2991,2018-12-09,23,4.2
2991,2018-12-10,0,4.2
2991,2018-12-10,1,4.8
2991,2018-12-10,2,3.6
2991,2018-12-10,3,3.5
2991,2018-12-10,4,7.0
2991,2018-12-10,5,4.2
2991,2018-12-10,6,4.2
2991,2018-12-10,7,2.8
2991,2018-12-10,8,5.9
2991,2018-12-10,9,5.5
2991,2018-12-10,10,3.3
2991,2018-12-10,11,3.1
2991,2018-12-10,12,6.0
2991,2018-12-10,13,4.4
2991,2018-12-10,14,3.9
2991,2018-12-10,15,2.9
2991,2018-12-10,16,4.3
2991,2018-12-10,17,3.3
2991,2018-12-10,18,2.1
2991,2018-12-10,19,2.7
2991,2018-12-10,20,2.1
2991,2018-12-10,21,3.1
2991,2018-12-10,22,2.9
2991,2018-12-10,23,3.3
2991,2018-12-11,0,2.8
2991,2018-12-11,1,2.5
2991,2018-12-11,2,3.3
2991,2018-12-11,3,3.8
2991,2018-12-11,4,4.0
2991,2018-12-11,5,4.3
2991,2018-12-11,6,4.4
2991,2018-12-11,7,3.4
2991,2018-12-11,8,3.0
2991,2018-12-11,9,2.4
2991,2018-12-11,10,3.9
2991,2018-12-11,11,7.7
2991,2018-12-11,12,9.2
2991,2018-12-11,13,8.3
2991,2018-12-11,14,5.7
2991,2018-12-11,15,4.6
2991,2018-12-11,16,3.2
2991,2018-12-11,17,2.1
2991,2018-12-11,18,2.5
2991,2018-12-11,19,3.2
2991,2018-12-11,20,3.0
2991,2018-12-11,21,3.5
2991,2018-12-11,22,4.9
2991,2018-12-11,23,5.0
2991,2018-12-12,0,3.8
2991,2018-12-12,1,4.9
2991,2018-12-12,2,4.5
2991,2018-12-12,3,5.0
2991,2018-12-12,4,3.6
2991,2018-12-12,5,3.5
2991,2018-12-12,6,3.9
2991,2018-12-12,7,4.5
2991,2018-12-12,8,4.4
2991,2018-12-12,9,4.3
2991,2018-12-12,10,3.2
2991,2018-12-12,11,3.1
2991,2018-12-12,12,3.9
2991,2018-12-12,13,3.1
2991,2018-12-12,14,3.0
2991,2018-12-12,15,3.5
2991,2018-12-12,16,2.8
2991,2018-12-12,17,1.9
2991,2018-12-12,18,0.9
2991,2018-12-12,19,2.1
2991,2018-12-12,20,2.5
2991,2018-12-12,21,2.4
2991,2018-12-12,22,2.5
2991,2018-12-12,23,3.2
2991,2018-12-13,0,3.8
2991,2018-12-13,1,4.3
2991,2018-12-13,2,3.3
2991,2018-12-13,3,4.7
2991,2018-12-13,4,4.9
2991,2018-12-13,5,5.4
2991,2018-12-13,6,4.6
2991,2018-12-13,7,5.5
2991,2018-12-13,8,5.9
2991,2018-12-13,9,3.8
2991,2018-12-13,10,5.9
2991,2018-12-13,11,7.7
2991,2018-12-13,12,7.1
2991,2018-12-13,13,7.3
2991,2018-12-13,14,7.1
2991,2018-12-13,15,6.3
2991,2018-12-13,16,4.6
2991,2018-12-13,17,2.4
2991,2018-12-13,18,2.6
2991,2018-12-13,19,2.5
2991,2018-12-13,20,3.2
2991,2018-12-13,21,2.4
2991,2018-12-13,22,3.0
2991,2018-12-13,23,2.5
2991,2018-12-14,0,2.9
2991,2018-12-14,1,3.8
2991,2018-12-14,2,3.5
2991,2018-12-14,3,4.1
2991,2018-12-14,4,4.0
2991,2018-12-14,5,3.5
2991,2018-12-14,6,2.3
2991,2018-12-14,7,2.9
2991,2018-12-14,8,3.7
2991,2018-12-14,9,4.0
2991,2018-12-14,10,3.5
2991,2018-12-14,11,3.2
2991,2018-12-14,12,3.7
2991,2018-12-14,13,3.1
2991,2018-12-14,14,3.0
2991,2018-12-14,15,3.4
2991,2018-12-14,16,5.8
2991,2018-12-14,17,2.3
2991,2018-12-14,18,3.8
2991,2018-12-14,19,2.7
2991,2018-12-14,20,3.8
2991,2018-12-14,21,3.8
2991,2018-12-14,22,3.7
2991,2018-12-14,23,3.1
2991,2018-12-15,0,4.2
2991,2018-12-15,1,5.0
2991,2018-12-15,2,5.2
2991,2018-12-15,3,4.6
2991,2018-12-15,4,5.7
2991,2018-12-15,5,5.2
2991,2018-12-15,6,5.1
2991,2018-12-15,7,6.2
2991,2018-12-15,8,5.9
2991,2018-12-15,9,5.5
2991,2018-12-15,10,4.0
2991,2018-12-15,11,4.1
2991,2018-12-15,12,4.7
2991,2018-12-15,13,5.4
2991,2018-12-15,14,6.0
2991,2018-12-15,15,5.8
2991,2018-12-15,16,3.9
2991,2018-12-15,17,2.0
2991,2018-12-15,18,2.8
2991,2018-12-15,19,2.5
2991,2018-12-15,20,2.7
2991,2018-12-15,21,3.2
2991,2018-12-15,22,2.8
2991,2018-12-15,23,2.1
2991,2018-12-16,0,1.8
2991,2018-12-16,1,1.6
2991,2018-12-16,2,2.0
2991,2018-12-16,3,3.9
2991,2018-12-16,4,4.4
2991,2018-12-16,5,3.5
2991,2018-12-16,6,3.2
2991,2018-12-16,7,2.2
2991,2018-12-16,8,3.3
2991,2018-12-16,9,3.2
2991,2018-12-16,10,1.9
2991,2018-12-16,11,3.1
2991,2018-12-16,12,8.8
2991,2018-12-16,13,5.7
2991,2018-12-16,14,4.7
2991,2018-12-16,15,3.9
2991,2018-12-16,16,4.6
2991,2018-12-16,17,4.7
2991,2018-12-16,18,2.9
2991,2018-12-16,19,3.5
2991,2018-12-16,20,2.2
2991,2018-12-16,21,2.5
2991,2018-12-16,22,2.4
2991,2018-12-16,23,2.1
2991,2018-12-17,0,1.9
2991,2018-12-17,1,2.4
2991,2018-12-17,2,2.5
2991,2018-12-17,3,4.2
2991,2018-12-17,4,4.7
2991,2018-12-17,5,2.3
2991,2018-12-17,6,1.8
2991,2018-12-17,7,2.0
2991,2018-12-17,8,3.5
2991,2018-12-17,9,3.1
2991,2018-12-17,10,2.1
2991,2018-12-17,11,2.0
