site,date,start_hour,solar_radiation
3484,2017-12-29,16,27.0
3484,2017-12-29,17,0.0
3484,2017-12-29,18,0.0
3484,2017-12-29,19,0.0
3484,2017-12-29,20,0.0
3484,2017-12-29,21,0.0
3484,2017-12-29,22,0.0
3484,2017-12-29,23,0.0
3484,2017-12-30,0,0.0
3484,2017-12-30,1,0.0
3484,2017-12-30,2,0.0
3484,2017-12-30,3,0.0
3484,2017-12-30,4,0.0
3484,2017-12-30,5,0.0
3484,2017-12-30,6,1.0
3484,2017-12-30,7,19.0
3484,2017-12-30,8,58.0
3484,2017-12-30,9,265.0
3484,2017-12-30,10,343.0
3484,2017-12-30,11,453.0
3484,2017-12-30,12,415.0
3484,2017-12-30,13,334.0
3484,2017-12-30,14,304.0
3484,2017-12-30,15,118.0
3484,2017-12-30,16,18.0
3484,2017-12-30,17,0.0
3484,2017-12-30,18,0.0
3484,2017-12-30,19,0.0
3484,2017-12-30,20,0.0
3484,2017-12-30,21,0.0
3484,2017-12-30,22,0.0
3484,2017-12-30,23,0.0
3484,2017-12-31,0,0.0
3484,2017-12-31,1,0.0
3484,2017-12-31,2,0.0
3484,2017-12-31,3,0.0
3484,2017-12-31,4,0.0
3484,2017-12-31,5,0.0
3484,2017-12-31,6,0.0
3484,2017-12-31,7,25.0
3484,2017-12-31,8,74.0
3484,2017-12-31,9,226.0
3484,2017-12-31,10,467.0
3484,2017-12-31,11,535.0
3484,2017-12-31,12,494.0
3484,2017-12-31,13,400.0
3484,2017-12-31,14,324.0
3484,2017-12-31,15,220.0
3484,2017-12-31,16,49.0
3484,2017-12-31,17,0.0
3484,2017-12-31,18,0.0
3484,2017-12-31,19,0.0
3484,2017-12-31,20,0.0
3484,2017-12-31,21,0.0
3484,2017-12-31,22,0.0
3484,2017-12-31,23,0.0
3484,2018-01-01,0,0.0
3484,2018-01-01,1,0.0
3484,2018-01-01,2,0.0
3484,2018-01-01,3,0.0
3484,2018-01-01,4,0.0
3484,2018-01-01,5,0.0
3484,2018-01-01,6,1.0
3484,2018-01-01,7,19.0
3484,2018-01-01,8,44.0
3484,2018-01-01,9,269.0
3484,2018-01-01,10,455.0
3484,2018-01-01,11,525.0
3484,2018-01-01,12,499.0
3484,2018-01-01,13,459.0
3484,2018-01-01,14,333.0
3484,2018-01-01,15,147.0
3484,2018-01-01,16,22.0
3484,2018-01-01,17,0.0
3484,2018-01-01,18,0.0
3484,2018-01-01,19,0.0
3484,2018-01-01,20,0.0
3484,2018-01-01,21,0.0
3484,2018-01-01,22,0.0
3484,2018-01-01,23,0.0
3484,2018-01-02,0,0.0
3484,2018-01-02,1,0.0
3484,2018-01-02,2,0.0
3484,2018-01-02,3,0.0
3484,2018-01-02,4,0.0
3484,2018-01-02,5,0.0
3484,2018-01-02,6,0.0
3484,2018-01-02,7,18.0
3484,2018-01-02,8,95.0
3484,2018-01-02,9,202.0
3484,2018-01-02,11,318.0
3484,2018-01-02,12,314.0
3484,2018-01-02,13,269.0
3484,2018-01-02,14,246.0
3484,2018-01-02,15,112.0
3484,2018-01-02,16,21.0
3484,2018-01-02,17,0.0
3484,2018-01-02,18,0.0
3484,2018-01-02,19,0.0
3484,2018-01-02,20,0.0
3484,2018-01-02,21,0.0
3484,2018-01-02,22,0.0
3484,2018-01-02,23,0.0
3484,2018-01-03,0,0.0
3484,2018-01-03,1,0.0
3484,2018-01-03,2,0.0
3484,2018-01-03,3,0.0
3484,2018-01-03,4,0.0
3484,2018-01-03,5,0.0
3484,2018-01-03,6,0.0
3484,2018-01-03,7,18.0
3484,2018-01-03,8,84.0
3484,2018-01-03,9,295.0
3484,2018-01-03,10,363.0
3484,2018-01-03,11,191.0
3484,2018-01-03,12,276.0
3484,2018-01-03,13,182.0
3484,2018-01-03,14,150.0
3484,2018-01-03,15,75.0
3484,2018-01-03,16,17.0
3484,2018-01-03,17,0.0
3484,2018-01-03,18,0.0
3484,2018-01-03,19,0.0
3484,2018-01-03,20,0.0
3484,2018-01-03,21,0.0
3484,2018-01-03,22,0.0
3484,2018-01-03,23,0.0
3484,2018-01-04,0,0.0
3484,2018-01-04,1,0.0
3484,2018-01-04,2,0.0
3484,2018-01-04,3,0.0
3484,2018-01-04,4,0.0
3484,2018-01-04,5,0.0
3484,2018-01-04,6,0.0
3484,2018-01-04,7,7.0
3484,2018-01-04,8,45.0
3484,2018-01-04,9,80.0
3484,2018-01-04,10,200.0
3484,2018-01-04,11,210.0
3484,2018-01-04,12,254.0
3484,2018-01-04,13,347.0
3484,2018-01-04,14,301.0
3484,2018-01-04,15,195.0
3484,2018-01-04,16,42.0
3484,2018-01-04,17,1.0
3484,2018-01-04,18,0.0
3484,2018-01-04,19,0.0
3484,2018-01-04,20,0.0
3484,2018-01-04,21,0.0
3484,2018-01-04,22,0.0
3484,2018-01-04,23,0.0
3484,2018-01-05,0,0.0
3484,2018-01-05,1,0.0
3484,2018-01-05,2,0.0
3484,2018-01-05,3,0.0
3484,2018-01-05,4,0.0
3484,2018-01-05,5,0.0
3484,2018-01-05,6,0.0
3484,2018-01-05,7,10.0
3484,2018-01-05,8,40.0
3484,2018-01-05,9,224.0
3484,2018-01-05,10,463.0
3484,2018-01-05,11,510.0
3484,2018-01-05,12,512.0
3484,2018-01-05,13,461.0
3484,2018-01-05,14,388.0
3484,2018-01-05,15,279.0
3484,2018-01-05,16,38.0
3484,2018-01-05,17,0.0
3484,2018-01-05,18,0.0
3484,2018-01-05,19,0.0
3484,2018-01-05,20,0.0
3484,2018-01-05,21,0.0
3484,2018-01-05,22,0.0
3484,2018-01-05,23,0.0
3484,2018-01-06,0,0.0
3484,2018-01-06,1,0.0
3484,2018-01-06,2,0.0
3484,2018-01-06,3,0.0
3484,2018-01-06,4,0.0
3484,2018-01-06,5,0.0
3484,2018-01-06,6,0.0
3484,2018-01-06,7,6.0
3484,2018-01-06,8,38.0
3484,2018-01-06,9,103.0
3484,2018-01-06,10,90.0
3484,2018-01-06,11,224.0
3484,2018-01-06,12,171.0
3484,2018-01-06,13,101.0
3484,2018-01-06,14,74.0
3484,2018-01-06,15,75.0
3484,2018-01-06,16,17.0
3484,2018-01-06,17,0.0
3484,2018-01-06,18,0.0
3484,2018-01-06,19,0.0
3484,2018-01-06,20,0.0
3484,2018-01-06,21,0.0
3484,2018-01-06,22,0.0
3484,2018-01-06,23,0.0
3484,2018-01-07,0,0.0
3484,2018-01-07,1,0.0
3484,2018-01-07,2,0.0
3484,2018-01-07,3,0.0
3484,2018-01-07,4,0.0
3484,2018-01-07,5,0.0
3484,2018-01-07,6,1.0
3484,2018-01-07,7,22.0
3484,2018-01-07,8,47.0
3484,2018-01-07,9,284.0
3484,2018-01-07,10,465.0
3484,2018-01-07,11,533.0
3484,2018-01-07,12,531.0
3484,2018-01-07,13,484.0
3484,2018-01-07,14,363.0
3484,2018-01-07,15,207.0
3484,2018-01-07,16,47.0
3484,2018-01-07,17,1.0
3484,2018-01-07,18,0.0
3484,2018-01-07,19,0.0
3484,2018-01-07,20,0.0
3484,2018-01-07,21,0.0
3484,2018-01-07,22,0.0
3484,2018-01-07,23,0.0
3484,2018-01-08,0,0.0
3484,2018-01-08,1,0.0
3484,2018-01-08,2,0.0
3484,2018-01-08,3,0.0
3484,2018-01-08,4,0.0
3484,2018-01-08,5,0.0
3484,2018-01-08,6,0.0
3484,2018-01-08,7,7.0
3484,2018-01-08,8,34.0
3484,2018-01-08,9,33.0
3484,2018-01-08,10,68.0
3484,2018-01-08,11,72.0
3484,2018-01-08,12,39.0
3484,2018-01-08,13,33.0
3484,2018-01-08,14,38.0
3484,2018-01-08,15,19.0
3484,2018-01-08,16,5.0
3484,2018-01-08,17,0.0
3484,2018-01-08,18,0.0
3484,2018-01-08,19,0.0
3484,2018-01-08,20,0.0
3484,2018-01-08,21,0.0
3484,2018-01-08,22,0.0
3484,2018-01-08,23,0.0
3484,2018-01-09,0,0.0
3484,2018-01-09,1,0.0
3484,2018-01-09,2,0.0
3484,2018-01-09,3,0.0
3484,2018-01-09,4,0.0
3484,2018-01-09,5,0.0
3484,2018-01-09,6,0.0
3484,2018-01-09,7,2.0
3484,2018-01-09,8,15.0
3484,2018-01-09,9,19.0
3484,2018-01-09,10,30.0
3484,2018-01-09,11,104.0
3484,2018-01-09,12,542.0
3484,2018-01-09,13,359.0
3484,2018-01-09,15,125.0
3484,2018-01-09,16,31.0
3484,2018-01-09,17,1.0
3484,2018-01-09,18,0.0
3484,2018-01-09,19,0.0
3484,2018-01-09,20,0.0
3484,2018-01-09,21,0.0
3484,2018-01-09,22,0.0
3484,2018-01-09,23,0.0
3484,2021-09-10,0,0.0
3484,2021-09-10,1,0.0
3484,2021-09-10,2,0.0
3484,2021-09-10,3,0.0
3484,2021-09-10,4,0.0
3484,2021-09-10,5,3.0
3484,2021-09-10,6,34.0
3484,2021-09-10,7,192.0
3484,2021-09-10,8,450.0
3484,2021-09-10,9,677.0
3484,2021-09-10,10,822.0
3484,2021-09-10,11,722.0
3484,2021-09-10,12,655.0
3484,2021-09-10,13,753.0
3484,2021-09-10,14,702.0
3484,2021-09-10,15,533.0
3484,2021-09-10,16,285.0
3484,2021-09-10,17,52.0
3484,2021-09-10,18,3.0
3484,2021-09-10,19,0.0
3484,2021-09-10,20,0.0
3484,2021-09-10,21,0.0
3484,2021-09-10,22,0.0
3484,2021-09-10,23,0.0
3484,2021-09-11,0,0.0
3484,2021-09-11,1,0.0
3484,2021-09-11,2,0.0
3484,2021-09-11,3,0.0
3484,2021-09-11,4,0.0
3484,2021-09-11,5,4.0
3484,2021-09-11,6,44.0
3484,2021-09-11,7,296.0
3484,2021-09-11,8,504.0
3484,2021-09-11,9,689.0
3484,2021-09-11,10,820.0
3484,2021-09-11,11,888.0
3484,2021-09-11,12,887.0
3484,2021-09-11,13,820.0
3484,2021-09-11,14,698.0
3484,2021-09-11,15,555.0
3484,2021-09-11,16,366.0
3484,2021-09-11,17,114.0
3484,2021-09-11,18,3.0
3484,2021-09-11,19,0.0
3484,2021-09-11,20,0.0
3484,2021-09-11,21,0.0
3484,2021-09-11,22,0.0
3484,2021-09-11,23,0.0
3484,2021-09-12,0,0.0
3484,2021-09-12,1,0.0
3484,2021-09-12,2,0.0
3484,2021-09-12,3,0.0
3484,2021-09-12,4,0.0
3484,2021-09-12,5,3.0
3484,2021-09-12,6,37.0
3484,2021-09-12,7,111.0
3484,2021-09-12,8,289.0
3484,2021-09-12,9,431.0
3484,2021-09-12,10,645.0
3484,2021-09-12,11,775.0
3484,2021-09-12,12,798.0
3484,2021-09-12,13,766.0
3484,2021-09-12,14,667.0
3484,2021-09-12,15,493.0
3484,2021-09-12,16,299.0
3484,2021-09-12,17,87.0
3484,2021-09-12,18,2.0
3484,2021-09-12,19,0.0
3484,2021-09-12,20,0.0
3484,2021-09-12,21,0.0
3484,2021-09-12,22,0.0
3484,2021-09-12,23,0.0
3484,2021-09-13,0,0.0
3484,2021-09-13,1,0.0
3484,2021-09-13,2,0.0
3484,2021-09-13,3,0.0
3484,2021-09-13,4,0.0
3484,2021-09-13,5,2.0
3484,2021-09-13,6,25.0
3484,2021-09-13,7,66.0
3484,2021-09-13,8,143.0
3484,2021-09-13,9,253.0
3484,2021-09-13,10,340.0
3484,2021-09-13,11,573.0
3484,2021-09-13,12,585.0
3484,2021-09-13,13,451.0
3484,2021-09-13,14,401.0
3484,2021-09-13,15,348.0
3484,2021-09-13,16,252.0
3484,2021-09-13,17,75.0
3484,2021-09-13,18,1.0
3484,2021-09-13,19,0.0
3484,2021-09-13,20,0.0
3484,2021-09-13,21,0.0
3484,2021-09-13,22,0.0
3484,2021-09-13,23,0.0
3484,2021-09-14,0,0.0
3484,2021-09-14,1,0.0
3484,2021-09-14,2,0.0
3484,2021-09-14,3,0.0
3484,2021-09-14,4,0.0
3484,2021-09-14,5,1.0
3484,2021-09-14,6,9.0
3484,2021-09-14,7,23.0
3484,2021-09-14,8,73.0
3484,2021-10-08,16,52.0
3484,2021-10-08,17,4.0
3484,2021-10-08,18,0.0
3484,2021-10-08,19,0.0
3484,2021-10-08,20,0.0
3484,2021-10-08,21,0.0
3484,2021-10-08,22,0.0
3484,2021-10-08,23,0.0
3484,2021-10-09,0,0.0
3484,2021-10-09,1,0.0
3484,2021-10-09,2,0.0
3484,2021-10-09,3,0.0
3484,2021-10-09,4,0.0
3484,2021-10-09,5,1.0
3484,2021-10-09,6,30.0
3484,2021-10-09,7,141.0
3484,2021-10-09,8,306.0
3484,2021-10-09,9,447.0
3484,2021-10-09,10,574.0
3484,2021-10-09,11,644.0
3484,2021-10-09,12,584.0
3484,2021-10-09,13,532.0
3484,2021-10-09,14,433.0
3484,2021-10-09,15,279.0
3484,2021-10-09,16,142.0
3484,2021-10-09,17,13.0
3484,2021-10-09,18,0.0
3484,2021-10-09,19,0.0
3484,2021-10-09,20,0.0
3484,2021-10-09,21,0.0
3484,2021-10-09,22,0.0
3484,2021-10-09,23,0.0
3484,2021-10-10,0,0.0
3484,2021-10-10,1,0.0
3484,2021-10-10,2,0.0
3484,2021-10-10,3,0.0
3484,2021-10-10,4,0.0
3484,2021-10-10,5,1.0
3484,2021-10-10,6,25.0
3484,2021-10-10,7,143.0
3484,2021-10-10,8,333.0
3484,2021-10-10,9,518.0
3484,2021-10-10,10,612.0
3484,2021-10-10,11,685.0
3484,2021-10-10,12,690.0
3484,2021-10-10,13,633.0
3484,2021-10-10,14,512.0
3484,2021-10-10,15,339.0
3484,2021-10-10,16,153.0
3484,2021-10-10,17,11.0
3484,2021-10-10,18,0.0
3484,2021-10-10,19,0.0
3484,2021-10-10,20,0.0
3484,2021-10-10,21,0.0
3484,2021-10-10,22,0.0
3484,2021-10-10,23,0.0
3484,2021-10-11,0,0.0
3484,2021-10-11,1,0.0
3484,2021-10-11,2,0.0
3484,2021-10-11,3,0.0
3484,2021-10-11,4,0.0
3484,2021-10-11,5,1.0
3484,2021-10-11,6,17.0
3484,2021-10-11,7,75.0
3484,2021-10-11,8,171.0
3484,2021-10-11,9,116.0
3484,2021-10-11,10,39.0
3484,2021-10-11,11,350.0
3484,2021-10-11,12,624.0
3484,2021-10-11,13,767.0
3484,2021-10-11,14,521.0
3484,2021-10-11,15,243.0
3484,2021-10-11,16,60.0
3484,2021-10-11,17,14.0
3484,2021-10-11,18,0.0
3484,2021-10-11,19,0.0
3484,2021-10-11,20,0.0
3484,2021-10-11,21,0.0
3484,2021-10-11,22,0.0
3484,2021-10-11,23,0.0
3484,2021-10-12,0,0.0
3484,2021-10-12,1,0.0
3484,2021-10-12,2,0.0
3484,2021-10-12,3,0.0
3484,2021-10-12,4,0.0
3484,2021-10-12,5,1.0
3484,2021-10-12,6,17.0
3484,2021-10-12,7,153.0
3484,2021-10-12,8,404.0
3484,2021-10-12,9,578.0
3484,2021-10-12,10,698.0
3484,2021-10-12,11,763.0
3484,2021-10-12,12,739.0
3484,2021-10-12,13,640.0
3484,2021-10-12,14,497.0
3484,2021-10-12,15,324.0
3484,2021-10-12,16,132.0
3484,2021-10-12,17,8.0
3484,2021-10-12,18,0.0
3484,2021-10-12,19,0.0
3484,2021-10-12,20,0.0
3484,2021-10-12,21,0.0
3484,2021-10-12,22,0.0
3484,2021-10-12,23,0.0
3484,2021-10-13,0,0.0
3484,2021-10-13,1,0.0
3484,2021-10-13,2,0.0
3484,2021-10-13,3,0.0
3484,2021-10-13,4,0.0
3484,2021-10-13,5,1.0
3484,2021-10-13,6,19.0
3484,2021-10-13,7,129.0
3484,2021-10-13,8,331.0
3484,2021-10-13,9,521.0
3484,2021-10-13,10,631.0
3484,2021-10-13,11,707.0
3484,2021-10-13,12,708.0
3484,2021-10-13,13,635.0
3484,2021-10-13,14,498.0
3484,2021-10-13,15,321.0
3484,2021-10-13,16,131.0
3484,2021-10-13,17,7.0
3484,2021-10-13,18,0.0
3484,2021-10-13,19,0.0
3484,2021-10-13,20,0.0
3484,2021-10-13,21,0.0
3484,2021-10-13,22,0.0
3484,2021-10-13,23,0.0
3484,2021-10-14,0,0.0
3484,2021-10-14,1,0.0
3484,2021-10-14,2,0.0
3484,2021-10-14,3,0.0
3484,2021-10-14,4,0.0
3484,2021-10-14,5,1.0
3484,2021-10-14,6,16.0
3484,2021-10-14,7,123.0
3484,2021-10-14,8,358.0
3484,2021-10-14,9,557.0
3484,2021-10-14,10,683.0
3484,2021-10-14,11,737.0
3484,2021-10-14,14,493.0
3484,2021-10-14,15,322.0
3484,2021-10-14,16,131.0
3484,2021-10-14,17,6.0
3484,2021-10-14,18,0.0
3484,2021-10-14,19,0.0
3484,2021-10-14,20,0.0
3484,2021-10-14,21,0.0
3484,2021-10-14,22,0.0
3484,2021-10-14,23,0.0
3484,2021-10-15,0,0.0
3484,2021-10-15,1,0.0
3484,2021-10-15,2,0.0
3484,2021-10-15,3,0.0
3484,2021-10-15,4,0.0
3484,2021-10-15,5,1.0
3484,2021-10-15,6,17.0
3484,2021-10-15,7,119.0
3484,2021-10-15,8,380.0
3484,2021-10-15,9,546.0
3484,2021-10-15,10,660.0
3484,2021-10-15,11,709.0
3484,2021-10-15,12,696.0
3484,2021-10-15,13,622.0
3484,2021-10-15,14,496.0
3484,2021-10-15,15,313.0
3484,2021-10-15,16,123.0
3484,2021-10-15,17,7.0
3484,2021-10-15,18,0.0
3484,2021-10-15,19,0.0
3484,2021-10-15,20,0.0
3484,2021-10-15,21,0.0
3484,2021-10-15,22,0.0
3484,2021-10-15,23,0.0
3484,2021-10-16,0,0.0
3484,2021-10-16,1,0.0
3484,2021-10-16,2,0.0
3484,2021-10-16,3,0.0
3484,2021-10-16,4,0.0
3484,2021-10-16,5,1.0
3484,2021-10-16,6,14.0
3484,2021-10-16,7,111.0
3484,2021-10-16,8,388.0
3484,2021-10-16,9,564.0
3484,2021-10-16,10,676.0
3484,2021-10-16,11,735.0
3484,2021-10-16,12,708.0
3484,2021-10-16,13,637.0
3484,2021-10-16,14,503.0
3484,2021-10-16,15,328.0
3484,2021-10-16,16,127.0
3484,2021-10-16,17,5.0
3484,2021-10-16,18,0.0
3484,2021-10-16,19,0.0
3484,2021-10-16,20,0.0
3484,2021-10-16,21,0.0
3484,2021-10-16,22,0.0
3484,2021-10-16,23,0.0
3484,2021-10-17,0,0.0
3484,2021-10-17,1,0.0
3484,2021-10-17,2,0.0
3484,2021-10-17,3,0.0
3484,2021-10-17,4,0.0
3484,2021-10-17,5,1.0
3484,2021-10-17,6,13.0
3484,2021-10-17,7,91.0
3484,2021-10-17,8,407.0
3484,2021-10-17,9,463.0
3484,2021-10-17,10,603.0
3484,2021-10-17,11,730.0
3484,2021-10-17,12,713.0
3484,2021-10-17,13,584.0
3484,2021-10-17,14,506.0
3484,2021-10-17,15,334.0
3484,2021-10-17,16,123.0
3484,2021-10-17,17,3.0
3484,2021-10-17,18,0.0
3484,2021-10-17,19,0.0
3484,2021-10-17,20,0.0
3484,2021-10-17,21,0.0
3484,2021-10-17,22,0.0
3484,2021-10-17,23,0.0
3484,2021-10-18,0,0.0
3484,2021-10-18,1,0.0
3484,2021-10-18,2,0.0
3484,2021-10-18,3,0.0
3484,2021-10-18,4,0.0
3484,2021-10-18,5,0.0
3484,2021-10-18,6,9.0
3484,2021-10-18,7,65.0
3484,2021-10-18,8,212.0
3484,2021-10-18,9,417.0
3484,2021-10-18,10,693.0
3484,2021-10-18,11,846.0
3484,2021-10-18,12,819.0
3484,2021-10-18,13,326.0
3484,2021-10-18,14,159.0
3484,2021-10-18,15,36.0
3484,2021-10-18,16,14.0
3484,2021-10-18,17,2.0
3484,2021-10-18,18,0.0
3484,2021-10-18,19,0.0
3484,2021-10-18,20,0.0
3484,2021-10-18,21,0.0
3484,2021-10-18,22,0.0
3484,2021-10-18,23,0.0
3484,2021-10-19,0,0.0
3484,2021-10-19,1,0.0
3484,2021-10-19,2,0.0
3484,2021-10-19,3,0.0
3484,2021-10-19,4,0.0
3484,2021-10-19,5,1.0
3484,2021-10-19,6,12.0
3484,2021-10-19,7,42.0
3484,2021-10-19,8,382.0
3484,2021-10-19,11,742.0
3484,2021-10-19,12,656.0
3484,2021-10-19,13,651.0
3484,2021-10-19,14,495.0
3484,2021-10-19,15,327.0
3484,2021-10-19,16,122.0
3484,2021-10-19,17,3.0
3484,2021-10-19,18,0.0
3484,2021-10-19,19,0.0
3484,2021-10-19,20,0.0
3484,2021-10-19,21,0.0
3484,2021-10-19,22,0.0
3484,2021-10-19,23,0.0
3484,2021-10-20,0,0.0
3484,2021-10-20,1,0.0
3484,2021-10-20,2,0.0
3484,2021-10-20,3,0.0
3484,2021-10-20,4,0.0
3484,2021-10-20,5,1.0
3484,2021-10-20,6,25.0
3484,2021-10-20,7,62.0
3484,2021-10-20,8,320.0
3484,2021-10-20,9,516.0
3484,2021-10-20,10,624.0
3484,2021-10-20,11,682.0
3484,2021-10-20,12,524.0
3484,2021-10-20,13,438.0
3484,2021-10-20,14,319.0
3484,2021-10-20,15,177.0
3484,2021-10-20,16,42.0
3484,2021-10-20,17,1.0
3484,2021-10-20,18,0.0
3484,2021-10-20,19,0.0
3484,2021-10-20,20,0.0
3484,2021-10-20,21,0.0
3484,2021-10-20,22,0.0
3484,2021-10-20,23,0.0
3484,2021-10-21,0,0.0
3484,2021-10-21,1,0.0
3484,2021-10-21,2,0.0
3484,2021-10-21,3,0.0
3484,2021-10-21,4,0.0
3484,2021-10-21,5,1.0
3484,2021-10-21,6,20.0
3484,2021-10-21,7,94.0
3484,2021-10-21,8,291.0
3484,2021-10-21,9,491.0
3484,2021-10-21,10,622.0
3484,2021-10-21,11,626.0
3484,2021-10-21,12,634.0
3484,2021-10-21,13,403.0
3484,2021-10-21,14,265.0
3484,2021-10-21,15,219.0
3484,2021-10-21,16,71.0
3484,2021-10-21,17,3.0
3484,2021-10-21,18,0.0
3484,2021-10-21,19,0.0
3484,2021-10-21,20,0.0
3484,2021-10-21,21,0.0
3484,2021-10-21,22,0.0
3484,2021-10-21,23,0.0
3484,2021-10-22,0,0.0
3484,2021-10-22,1,0.0
3484,2021-10-22,2,0.0
3484,2021-10-22,3,0.0
3484,2021-10-22,4,0.0
3484,2021-10-22,5,1.0
3484,2021-10-22,6,19.0
3484,2021-10-22,7,56.0
3484,2021-10-22,8,316.0
3484,2021-10-22,9,498.0
3484,2021-10-22,10,645.0
3484,2021-10-22,11,715.0
3484,2021-10-22,12,422.0
3484,2021-10-22,13,364.0
3484,2021-10-22,14,259.0
3484,2021-10-22,15,250.0
3484,2021-10-22,16,50.0
3484,2021-10-22,17,1.0
3484,2021-10-22,18,0.0
3484,2021-10-22,19,0.0
3484,2021-10-22,20,0.0
3484,2021-10-22,21,0.0
3484,2021-10-22,22,0.0
3484,2021-10-22,23,0.0
3484,2021-10-23,0,0.0
3484,2021-10-23,1,0.0
3484,2021-10-23,2,0.0
3484,2021-10-23,3,0.0
3484,2021-10-23,4,0.0
3484,2021-10-23,5,0.0
3484,2021-10-23,6,2.0
3484,2021-10-23,7,11.0
3484,2021-10-23,8,33.0
3484,2021-10-23,9,49.0
3484,2021-10-23,10,63.0
3484,2021-10-23,11,55.0
3484,2021-10-23,12,82.0
3484,2021-10-23,13,75.0
3484,2021-10-23,14,193.0
3484,2021-10-23,15,170.0
3484,2021-10-23,16,39.0
3484,2021-10-23,17,1.0
3484,2021-10-23,18,0.0
3484,2021-10-23,19,0.0
3484,2021-10-23,20,0.0
3484,2021-10-23,21,0.0
3484,2021-10-23,22,0.0
3484,2021-10-23,23,0.0
3484,2021-10-24,0,0.0
3484,2021-10-24,1,0.0
3484,2021-10-24,2,0.0
3484,2021-10-24,3,0.0
3484,2021-10-24,4,0.0
3484,2021-10-24,5,0.0
3484,2021-10-24,6,9.0
3484,2021-10-24,7,41.0
3484,2021-10-24,8,71.0
3484,2021-10-24,9,96.0
3484,2021-10-24,10,46.0
3484,2021-10-24,11,79.0
3484,2021-10-24,12,107.0
3484,2021-10-24,13,73.0
3484,2021-10-24,14,40.0
3484,2021-10-24,15,23.0
3484,2021-10-24,16,8.0
3484,2021-10-24,17,1.0
3484,2021-10-24,18,0.0
3484,2021-10-24,19,0.0
3484,2021-10-25,6,2.0
3484,2021-10-25,7,6.0
3484,2021-10-25,8,12.0
3484,2021-10-25,9,10.0
3484,2021-10-25,10,14.0
3484,2021-10-25,11,13.0
3484,2021-10-25,12,42.0
3484,2021-10-25,13,196.0
3484,2021-10-25,14,194.0
3484,2021-10-25,15,17.0
3484,2021-10-25,16,68.0
3484,2021-10-25,17,2.0
3484,2021-10-25,18,0.0
3484,2021-10-25,19,0.0
3484,2021-10-25,20,1.0
3484,2021-10-25,21,1.0
3484,2021-10-25,22,1.0
3484,2021-10-25,23,1.0
3484,2021-10-26,0,1.0
3484,2021-10-26,1,1.0
3484,2021-10-26,2,0.0
3484,2021-10-26,3,0.0
3484,2021-10-26,4,0.0
3484,2021-10-26,5,1.0
3484,2021-10-26,6,12.0
3484,2021-10-26,7,24.0
3484,2021-10-26,8,282.0
3484,2021-10-26,9,524.0
3484,2021-10-26,10,652.0
3484,2021-10-26,11,700.0
3484,2021-10-26,12,686.0
3484,2021-10-26,13,582.0
3484,2021-10-26,14,351.0
3484,2021-10-26,15,138.0
3484,2021-10-26,16,36.0
3484,2021-10-26,17,1.0
3484,2021-10-26,18,0.0
3484,2021-10-26,19,0.0
3484,2021-10-26,20,0.0
3484,2021-10-26,21,0.0
3484,2021-10-26,22,0.0
3484,2021-10-26,23,0.0
3484,2021-10-27,0,0.0
3484,2021-10-27,1,0.0
3484,2021-10-27,2,0.0
3484,2021-10-27,3,0.0
3484,2021-10-27,4,0.0
3484,2021-10-27,5,1.0
3484,2021-10-27,6,9.0
3484,2021-10-27,7,25.0
3484,2021-10-27,8,277.0
3484,2021-10-27,9,521.0
3484,2021-10-27,10,627.0
3484,2021-10-27,11,675.0
3484,2021-10-27,12,659.0
3484,2021-10-27,13,579.0
3484,2021-10-27,14,442.0
3484,2021-10-27,15,269.0
3484,2021-10-27,16,81.0
3484,2021-10-27,17,2.0
3484,2021-10-27,18,0.0
3484,2021-10-27,19,0.0
3484,2021-10-27,20,0.0
3484,2021-10-27,21,0.0
3484,2021-10-27,22,0.0
3484,2021-10-27,23,0.0
3484,2021-10-28,0,0.0
3484,2021-10-28,1,0.0
3484,2021-10-28,2,0.0
3484,2021-10-28,3,0.0
3484,2021-10-28,4,0.0
3484,2021-10-28,5,0.0
3484,2021-10-28,6,8.0
3484,2021-10-28,7,21.0
3484,2021-10-28,8,275.0
3484,2021-10-28,9,521.0
3484,2021-10-28,10,630.0
3484,2021-10-28,11,680.0
3484,2021-10-28,12,665.0
3484,2021-10-28,13,584.0
3484,2021-10-28,14,449.0
3484,2021-10-28,15,277.0
3484,2021-10-28,16,83.0
3484,2021-10-28,17,1.0
3484,2021-10-28,18,0.0
3484,2021-10-28,19,0.0
3484,2021-10-28,20,0.0
3484,2021-10-28,21,0.0
3484,2021-10-28,22,0.0
3484,2021-10-28,23,0.0
3484,2021-10-29,0,0.0
3484,2021-10-29,1,0.0
3484,2021-10-29,2,0.0
3484,2021-10-29,3,0.0
3484,2021-10-29,4,0.0
3484,2021-10-29,5,0.0
3484,2021-10-29,6,8.0
3484,2021-10-29,7,21.0
3484,2021-10-29,8,274.0
3484,2021-10-29,9,525.0
3484,2021-10-29,10,631.0
3484,2021-10-29,11,682.0
3484,2021-10-29,12,652.0
3484,2021-10-29,13,581.0
3484,2021-10-29,14,451.0
3484,2021-10-29,15,279.0
3484,2021-10-29,16,83.0
3484,2021-10-29,17,1.0
3484,2021-10-29,18,0.0
3484,2021-10-29,19,0.0
3484,2021-10-29,20,0.0
3484,2021-10-29,21,0.0
3484,2021-10-29,22,0.0
3484,2021-10-29,23,0.0
3484,2021-10-30,0,0.0
